module,extrinsic,tx_fee_with_decimal,tx_fee_without_decimal,fee_multiplier
pallet_parachain_staking,schedule_candidate_bond_less,6663900000000000,0.0066639,0.2
pallet_parachain_staking,execute_candidate_bond_less,12181320000000000,0.01218132,0.2
pallet_parachain_staking,cancel_candidate_bond_less,6490840000000000,0.00649084,0.2
pallet_parachain_staking,delegate_1_2_3,14909101240000000,0.01490910124,0.2
pallet_parachain_staking,delegate_1_25_3,14975537890000000,0.01497553789,0.2
pallet_parachain_staking,delegate_1_2_100,15086233210000000,0.01508623321,0.2
pallet_parachain_staking,schedule_leave_delegators,7794680000000000,0.00779468,0.2
pallet_parachain_staking,execute_leave_delegators,20188523450000000,0.02018852345,0.2
pallet_parachain_staking,cancel_leave_delegators,7838310000000000,0.00783831,0.2
pallet_parachain_staking,schedule_revoke_delegation,8115700000000000,0.0081157,0.2
pallet_parachain_staking,delegator_bond_more,15035010000000000,0.01503501,0.2
pallet_parachain_staking,schedule_delegator_bond_less,8144230000000000,0.00814423,0.2
pallet_parachain_staking,execute_delegation_request,16487790000000000,0.01648779,0.2
pallet_parachain_staking,cancel_delegation_request,8180030000000000,0.00818003,0.2
pallet_scheduler,cancel,8266876790000000,0.00826687679,0.2
pallet_scheduler,schedule,7029973350000000,0.00702997335,0.2
pallet_scheduler,schedule_named,8740298540000000,0.00874029854,0.2
pallet_scheduler,cancel_named,8783159230000000,0.00878315923,0.2
pallet_scheduler,schedule_after,7269973350000000,0.00726997335,0.2
pallet_scheduler,schedule_named_after,8980298540000000,0.00898029854,0.2
pallet_session,set_keys,9967770000000000,0.00996777,0.2
pallet_session,purge_keys,8441990000000000,0.00844199,0.2
pallet_tx_pause,pause_transaction,7080880000000000,0.00708088,0.2
pallet_tx_pause,unpause_transaction,7095850000000000,0.00709585,0.2
pallet_tx_pause,pause_transactions,8883060000000000,0.00888306,0.2
pallet_tx_pause,unpause_transactions,8913000000000000,0.008913,0.2
pallet_tx_pause,pause_pallets,78247700000000000,0.0782477,0.2
pallet_tx_pause,unpause_pallets,78247700000000000,0.0782477,0.2
pallet_utility,batch-size=1,5755830520000000,0.00575583052,0.2
pallet_utility,batch-size=32,19060089360000000,0.01906008936,0.2
pallet_utility,as_derivative,20421769360000000,0.02042176936,0.2
pallet_utility,batch_all-size=1,5764485630000000,0.00576448563,0.2
pallet_utility,batch_all-size=32,19337052880000000,0.01933705288,0.2
pallet_utility,dispatch_as,19850042880000000,0.01985004288,0.2
pallet_utility,force_batch,5322325280000000,0.00532232528,0.2
pallet_randomness,set_babe_randomness_results,8868920000000000,0.00886892,0.2
pallet_name_service,register,8608240000000000,0.00860824,0.2
pallet_name_service,accept_register,7865130000000000,0.00786513,0.2
pallet_name_service,set_primary_name,7117930000000000,0.00711793,0.2
pallet_name_service,cancel_pending_register,6841860000000000,0.00684186,0.2
pallet_name_service,remove_register,7117860000000000,0.00711786,0.2
pallet_farming,create_farming_pool,11128800000000000,0.0111288,0.2
pallet_farming,charge,12712950000000000,0.01271295,0.2
pallet_farming,deposit,13604900000000000,0.0136049,0.2
pallet_farming,withdraw,8201280000000000,0.00820128,0.2
pallet_farming,claim,8287460000000000,0.00828746,0.2
pallet_farming,withdraw_claim,8287460000000000,0.00828746,0.2
pallet_farming,close_pool,5128710000000000,0.00512871,0.2
pallet_farming,set_retire_limit,5008710000000000,0.00500871,0.2
pallet_farming,retire_pool,5128710000000000,0.00512871,0.2
pallet_farming,reset_pool,6138710000000000,0.00613871,0.2
pallet_farming,kill_pool,5128710000000000,0.00512871,0.2
pallet_farming,edit_pool,6568710000000000,0.00656871,0.2
pallet_farming,gauge_withdraw,8574860000000000,0.00857486,0.2
pallet_farming,force_gauge_claim,5128710000000000,0.00512871,0.2
pallet_lottery,deposit,25821560640000000,0.02582156064,0.2
pallet_lottery,request_withdraw,18560393200000000,0.0185603932,0.2
pallet_lottery,claim_my_winnings,10801513190000000,0.01080151319,0.2
pallet_lottery,rebalance_stake,4968700000000000,0.0049687,0.2
pallet_lottery,start_lottery,9218580000000000,0.00921858,0.2
pallet_lottery,stop_lottery,7806040000000000,0.00780604,0.2
pallet_lottery,draw_lottery,11090960000000000,0.01109096,0.2
pallet_lottery,process_matured_withdrawals,6125560000000000,0.00612556,0.2
pallet_lottery,liquidate_lottery,4968700000000000,0.0049687,0.2
pallet_lottery,set_min_deposit,6465400000000000,0.0064654,0.2
pallet_lottery,set_min_withdraw,6174120000000000,0.00617412,0.2
pallet_lottery,set_gas_reserve,6174210000000000,0.00617421,0.2
zenlink_protocol,set_fee_receiver,6630850000000000,0.00663085,0.2
zenlink_protocol,set_fee_point,6305010000000000,0.00630501,0.2
zenlink_protocol,transfer,5438700000000000,0.0054387,0.2
zenlink_protocol,transfer,8300330000000000,0.00830033,0.2
zenlink_protocol,add_liquidity,42983250000000000,0.04298325,0.2
zenlink_protocol,remove_liquidity,26129800000000000,0.0261298,0.2
zenlink_protocol,swap_exact_assets_for_assets,15010560000000000,0.01501056,0.2
zenlink_protocol,swap_assets_for_exact_assets,15011570000000000,0.01501157,0.2
zenlink_protocol,bootstrap_create,9727540000000000,0.00972754,0.2
zenlink_protocol,bootstrap_contribute,13976980000000000,0.01397698,0.2
zenlink_protocol,bootstrap_claim,34146590000000000,0.03414659,0.2
zenlink_protocol,bootstrap_end,45474040000000000,0.04547404,0.2
zenlink_protocol,bootstrap_update,10053090000000000,0.01005309,0.2
zenlink_protocol,bootstrap_refund,13668750000000000,0.01366875,0.2
zenlink_protocol,bootstrap_charge_reward,6818700000000000,0.0068187,0.2
zenlink_protocol,bootstrap_withdraw_reward,6548700000000000,0.0065487,0.2
pallet_native_barrier,initialize_native_barrier,6125480000000000,0.00612548,0.2
pallet_native_barrier,add_accounts_to_native_barrier,11744400000000000,0.0117444,0.2
pallet_native_barrier,remove_accounts_from_native_barrier,10172060000000000,0.01017206,0.2
frame_system,remark-length=32,5959432300000000,0.0059594323,1
frame_system,remark-length=64,5959432300000000,0.0059594323,1
frame_system,set_heap_pages,16720950000000000,0.01672095,1
frame_system,set_code,25005298700000000000,25.0052987,1
frame_system,set_code_without_checks,25005298700000000000,25.0052987,1
frame_system,set_storage,10873687550000000,0.01087368755,1
frame_system,kill_storage,15891023800000000,0.0158910238,1
frame_system,kill_prefix,51146565450000000,0.05114656545,1
frame_system,remark_with_event-length=32,5978025200000000,0.0059780252,1
frame_system,remark_with_event-length=64,5978025200000000,0.0059780252,1
pallet_treasury,propose_spend,18213050000000000,0.01821305,1
pallet_treasury,reject_proposal,20188850000000000,0.02018885,1
pallet_treasury,approve_proposal,13775274850000000,0.01377527485,1
pallet_treasury,spend,5317250000000000,0.00531725,1
pallet_treasury,remove_approval,11755850000000000,0.01175585,1
pallet_timestamp,set,11667850000000000,0.01166785,1
pallet_preimage,note_preimage-length=32,18252660400000000,0.0182526604,1
pallet_preimage,note_preimage-length=32,18587370800000000,0.0185873708,1
pallet_preimage,unnote_preimage,18635050000000000,0.01863505,1
pallet_preimage,request_preimage,12947250000000000,0.01294725,1
pallet_preimage,unrequest_preimage,17939600000000000,0.0179396,1
pallet_multisig,as_multi_threshold_1,25518522450000000,0.02551852245,1
pallet_multisig,as_multi,20352222600000000,0.0203522226,1
pallet_multisig,approve_as_multi,15136731850000000,0.01513673185,1
pallet_multisig,cancel_as_multi,13900733350000000,0.01390073335,1
pallet_membership,add_member,7798700000000000,0.0077987,1
pallet_membership,remove_member,7798700000000000,0.0077987,1
pallet_membership,swap_member,8128700000000000,0.0081287,1
pallet_membership,reset_members,8118700000000000,0.0081187,1
pallet_membership,change_key,7798700000000000,0.0077987,1
pallet_membership,set_prime,7798700000000000,0.0077987,1
pallet_membership,clear_prime,7468700000000000,0.0074687,1
pallet_democracy,propose,26509450000000000,0.02650945,1
pallet_democracy,second,13617950000000000,0.01361795,1
pallet_democracy,vote,27156950000000000,0.02715695,1
pallet_democracy,emergency_cancel,18754500000000000,0.0187545,1
pallet_democracy,external_propose,13478250000000000,0.01347825,1
pallet_democracy,external_propose_majority,10301700000000000,0.0103017,1
pallet_democracy,external_propose_default,10283350000000000,0.01028335,1
pallet_democracy,fast_track,24067650000000000,0.02406765,1
pallet_democracy,veto_external,19409450000000000,0.01940945,1
pallet_democracy,cancel_referendum,10749300000000000,0.0107493,1
pallet_democracy,delegate,677471258750000000,0.67747125875,1
pallet_democracy,undelegate,663311653550000000,0.66331165355,1
pallet_democracy,clear_public_proposals,10253100000000000,0.0102531,1
pallet_democracy,unlock,26441316050000000,0.02644131605,1
pallet_democracy,remove_vote,19269052200000000,0.0192690522,1
pallet_democracy,remove_other_vote,19594793250000000,0.01959479325,1
pallet_democracy,blacklist,46139300000000000,0.0461393,1
pallet_democracy,cancel_proposal,27544000000000000,0.027544,1
pallet_collective,set_members,689914235600000000,0.6899142356,1
pallet_collective,execute,30173379050000000,0.03017337905,1
pallet_collective,propose,32682783500000000,0.0326827835,1
pallet_collective,vote,14906287000000000,0.014906287,1
pallet_collective,close,30166004300000000,0.0301660043,1
pallet_collective,disapprove_proposal,23617933300000000,0.0236179333,1
cumulus_pallet_xcmp_queue,service_overweight,5178703200000000,0.0051787032,1
cumulus_pallet_xcmp_queue,suspend_xcm_execution,9968700000000000,0.0099687,1
cumulus_pallet_xcmp_queue,resume_xcm_execution,9968700000000000,0.0099687,1
cumulus_pallet_xcmp_queue,update_suspend_threshold,11634150000000000,0.01163415,1
cumulus_pallet_xcmp_queue,update_drop_threshold,11634150000000000,0.01163415,1
cumulus_pallet_xcmp_queue,update_resume_threshold,11634150000000000,0.01163415,1
cumulus_pallet_xcmp_queue,update_threshold_weight,12155950000000000,0.01215595,1
cumulus_pallet_xcmp_queue,update_weight_restrict_decay,12155950000000000,0.01215595,1
cumulus_pallet_xcmp_queue,update_xcmp_max_individual_weight,12155950000000000,0.01215595,1
orml_xtokens,transfer,5338700000000000,0.0053387,1
orml_xtokens,transfer_multiasset,5148700000000000,0.0051487,1
orml_xtokens,transfer_with_fee,5498700000000000,0.0054987,1
orml_xtokens,transfer_multiasset_with_fee,5288700000000000,0.0052887,1
orml_xtokens,transfer_multicurrencies,5718700000000000,0.0057187,1
orml_xtokens,transfer_multiassets,5198700000000000,0.0051987,1
manta_collator_selection,set_invulnerables,11026291100000000,0.0110262911,1
manta_collator_selection,set_desired_candidates,10810650000000000,0.01081065,1
manta_collator_selection,set_candidacy_bond,10836600000000000,0.0108366,1
manta_collator_selection,register_as_candidate,19301384900000000,0.0193013849,1
manta_collator_selection,register_candidate,19699699700000000,0.0196996997,1
manta_collator_selection,leave_intent,13452398550000000,0.01345239855,1
manta_collator_selection,remove_collator,15148328500000000,0.0151483285,1
manta_collator_selection,set_eviction_baseline,10658200000000000,0.0106582,1
manta_collator_selection,set_eviction_tolerance,11346400000000000,0.0113464,1
pallet_asset_manager,register_asset,43344650000000000,0.04334465,1
pallet_asset_manager,update_asset_location,39670400000000000,0.0396704,1
pallet_asset_manager,update_asset_metadata,23692500000000000,0.0236925,1
pallet_asset_manager,set_units_per_second,14197700000000000,0.0141977,1
pallet_asset_manager,mint_asset,24244700000000000,0.0242447,1
pallet_asset_manager,set_min_xcm_fee,12468500000000000,0.0124685,1
pallet_asset_manager,update_outgoing_filtered_assets,12447700000000000,0.0124477,1
pallet_asset_manager,register_lp_asset,46392150000000000,0.04639215,1
pallet_asset_manager,permissionless_register_asset,46084350000000000,0.04608435,1
pallet_assets,create,12948100000000000,0.0129481,1
pallet_assets,force_create,12751200000000000,0.0127512,1
pallet_assets,start_destroy,12487750000000000,0.01248775,1
pallet_assets,destroy_accounts,13318821800000000000,13.3188218,1
pallet_assets,destroy_approvals,6665649200000000000,6.6656492,1
pallet_assets,finish_destroy,14875000000000000,0.014875,1
pallet_assets,mint,19736750000000000,0.01973675,1
pallet_assets,burn,20348800000000000,0.0203488,1
pallet_assets,transfer,33271000000000000,0.033271,1
pallet_assets,transfer_keep_alive,33055300000000000,0.0330553,1
pallet_assets,force_transfer,33746850000000000,0.03374685,1
pallet_assets,freeze,14255200000000000,0.0142552,1
pallet_assets,thaw,14317650000000000,0.01431765,1
pallet_assets,freeze_asset,12458800000000000,0.0124588,1
pallet_assets,thaw_asset,12469300000000000,0.0124693,1
pallet_assets,transfer_ownership,14180850000000000,0.01418085,1
pallet_assets,set_team,13444650000000000,0.01344465,1
pallet_assets,set_metadata,14624426850000000,0.01462442685,1
pallet_assets,clear_metadata,13885100000000000,0.0138851,1
pallet_assets,force_set_metadata,14525605750000000,0.01452560575,1
pallet_assets,force_clear_metadata,13878500000000000,0.0138785,1
pallet_assets,force_asset_status,13763650000000000,0.01376365,1
pallet_assets,approve_transfer,19330500000000000,0.0193305,1
pallet_assets,cancel_approval,19504850000000000,0.01950485,1
pallet_assets,force_cancel_approval,19784000000000000,0.019784,1
pallet_assets,transfer_approved,40422250000000000,0.04042225,1
pallet_assets,touch,19396750000000000,0.01939675,1
pallet_assets,refund,19406750000000000,0.01940675,1
pallet_author_inherent,kick_off_authorship_validation,15863500000000000,0.0158635,1
pallet_balances,transfer-1,14011500000000000,0.0140115,1
pallet_balances,transfer-1000_000,14041500000000000,0.0140415,1
pallet_balances,set_balance,13040700000000000,0.0130407,1
pallet_balances,force_transfer,20494950000000000,0.02049495,1
pallet_balances,transfer_keep_alive-1,13358400000000000,0.0133584,1
pallet_balances,transfer_keep_alive-1000_000,13388400000000000,0.0133884,1
pallet_balances,transfer_all,13651400000000000,0.0136514,1
pallet_balances,force_unreserve,12793650000000000,0.01279365,1
pallet_manta_pay,to_private,2034813150000000000,2.03481315,1
pallet_manta_pay,private_transfer,3639008800000000000,3.6390088,1
pallet_manta_pay,to_public,2721799350000000000,2.72179935,1
pallet_manta_pay,public_transfer,27162100000000000,0.0271621,1
pallet_manta_sbt,to_private,2012700850000000000,2.01270085,1
pallet_manta_sbt,force_to_private,2002297250000000000,2.00229725,1
pallet_manta_sbt,reserve_sbt,27712000000000000,0.027712,1
pallet_manta_sbt,allowlist_evm_account,23053250000000000,0.02305325,1
pallet_manta_sbt,set_next_sbt_id,10941700000000000,0.0109417,1
pallet_manta_sbt,remove_allowlist_evm_account,11131950000000000,0.01113195,1
pallet_manta_sbt,change_free_reserve_account,11972150000000000,0.01197215,1
pallet_manta_sbt,force_mint_sbt_eth,2011655900000000000,2.0116559,1
pallet_manta_sbt,change_force_account,11139950000000000,0.01113995,1
pallet_manta_sbt,mint_sbt_eth,2013872100000000000,2.0138721,1
pallet_manta_sbt,change_allowlist_account,11137900000000000,0.0111379,1
pallet_manta_sbt,update_mint_info,17564750000000000,0.01756475,1
pallet_manta_sbt,new_mint_info,22354550000000000,0.02235455,1
pallet_parachain_staking,set_staking_expectations,12797550000000000,0.01279755,1
pallet_parachain_staking,set_inflation,14765350000000000,0.01476535,1
pallet_parachain_staking,set_parachain_bond_account,12650750000000000,0.01265075,1
pallet_parachain_staking,set_parachain_bond_account,12650750000000000,0.01265075,1
pallet_parachain_staking,set_parachain_bond_reserve_percent,12295900000000000,0.0122959,1
pallet_parachain_staking,set_total_selected,12360200000000000,0.0123602,1
pallet_parachain_staking,set_collator_commission,12218350000000000,0.01221835,1
pallet_parachain_staking,set_blocks_per_round,16121500000000000,0.0161215,1
pallet_parachain_staking,join_candidates,52266253400000000,0.0522662534,1
pallet_parachain_staking,schedule_leave_candidates,19431149200000000,0.0194311492,1
pallet_parachain_staking,execute_leave_candidates,75068472900000000,0.0750684729,1
pallet_parachain_staking,cancel_leave_candidates,19327443900000000,0.0193274439,1
pallet_parachain_staking,go_offline,19088700000000000,0.0190887,1
pallet_parachain_staking,go_offline,19088700000000000,0.0190887,1
pallet_parachain_staking,candidate_bond_more,38966250000000000,0.03896625,1
pallet_parachain_staking,schedule_candidate_bond_less,12804700000000000,0.0128047,1
pallet_parachain_staking,execute_candidate_bond_less,39751800000000000,0.0397518,1
pallet_parachain_staking,cancel_candidate_bond_less,12579400000000000,0.0125794,1
pallet_parachain_staking,delegate_1_2_3,53270706200000000,0.0532707062,1
pallet_parachain_staking,delegate_1_25_3,53602889450000000,0.05360288945,1
pallet_parachain_staking,delegate_1_2_100,54116366050000000,0.05411636605,1
pallet_parachain_staking,schedule_leave_delegators,19098600000000000,0.0190986,1
pallet_parachain_staking,execute_leave_delegators,79747817250000000,0.07974781725,1
pallet_parachain_staking,cancel_leave_delegators,19316750000000000,0.01931675,1
pallet_parachain_staking,schedule_revoke_delegation,19423700000000000,0.0194237,1
pallet_parachain_staking,delegator_bond_more,53980250000000000,0.05398025,1
pallet_parachain_staking,schedule_delegator_bond_less,19526350000000000,0.01952635,1
pallet_parachain_staking,execute_delegation_request,60004150000000000,0.06000415,1
pallet_parachain_staking,cancel_delegation_request,19745350000000000,0.01974535,1
pallet_scheduler,cancel,21139583950000000,0.02113958395,1
pallet_scheduler,schedule,14635066750000000,0.01463506675,1
pallet_scheduler,schedule_named,21586692700000000,0.0215866927,1
pallet_scheduler,cancel_named,22760996150000000,0.02276099615,1
pallet_scheduler,schedule_after,14875066750000000,0.01487506675,1
pallet_scheduler,schedule_named_after,21826692700000000,0.0218266927,1
pallet_session,set_keys,26084050000000000,0.02608405,1
pallet_session,purge_keys,22335150000000000,0.02233515,1
pallet_tx_pause,pause_transaction,12889600000000000,0.0128896,1
pallet_tx_pause,unpause_transaction,12964450000000000,0.01296445,1
pallet_tx_pause,pause_transactions,20500500000000000,0.0205005,1
pallet_tx_pause,unpause_transactions,20650200000000000,0.0206502,1
pallet_tx_pause,pause_pallets,368683700000000000,0.3686837,1
pallet_tx_pause,unpause_pallets,368683700000000000,0.3686837,1
pallet_utility,batch-size=1,8744352600000000,0.0087443526,1
pallet_utility,batch-size=32,71545646800000000,0.0715456468,1
pallet_utility,as_derivative,78194046800000000,0.0781940468,1
pallet_utility,batch_all-size=1,8787628150000000,0.00878762815,1
pallet_utility,batch_all-size=32,72930464400000000,0.0729304644,1
pallet_utility,dispatch_as,74055414400000000,0.0740554144,1
pallet_utility,force_batch,6696826400000000,0.0066968264,1
pallet_randomness,set_babe_randomness_results,24469800000000000,0.0244698,1
pallet_name_service,register,21686400000000000,0.0216864,1
pallet_name_service,accept_register,17970850000000000,0.01797085,1
pallet_name_service,set_primary_name,14234850000000000,0.01423485,1
pallet_name_service,cancel_pending_register,12854500000000000,0.0128545,1
pallet_name_service,remove_register,14234500000000000,0.0142345,1
pallet_farming,create_farming_pool,31169200000000000,0.0311692,1
pallet_farming,charge,40449950000000000,0.04044995,1
pallet_farming,deposit,46589700000000000,0.0465897,1
pallet_farming,withdraw,19811600000000000,0.0198116,1
pallet_farming,claim,20922500000000000,0.0209225,1
pallet_farming,withdraw_claim,20922500000000000,0.0209225,1
pallet_farming,close_pool,5128750000000000,0.00512875,1
pallet_farming,set_retire_limit,5008750000000000,0.00500875,1
pallet_farming,retire_pool,5128750000000000,0.00512875,1
pallet_farming,reset_pool,6138750000000000,0.00613875,1
pallet_farming,kill_pool,5128750000000000,0.00512875,1
pallet_farming,edit_pool,6568750000000000,0.00656875,1
pallet_farming,gauge_withdraw,22359500000000000,0.0223595,1
pallet_farming,force_gauge_claim,5128750000000000,0.00512875,1
pallet_lottery,deposit,108593003200000000,0.1085930032,1
pallet_lottery,request_withdraw,72287166000000000,0.072287166,1
pallet_lottery,claim_my_winnings,34132765950000000,0.03413276595,1
pallet_lottery,rebalance_stake,4968700000000000,0.0049687,1
pallet_lottery,start_lottery,26218100000000000,0.0262181,1
pallet_lottery,stop_lottery,19155400000000000,0.0191554,1
pallet_lottery,draw_lottery,35580000000000000,0.03558,1
pallet_lottery,process_matured_withdrawals,10753000000000000,0.010753,1
pallet_lottery,liquidate_lottery,4968700000000000,0.0049687,1
pallet_lottery,set_min_deposit,11812200000000000,0.0118122,1
pallet_lottery,set_min_withdraw,10355800000000000,0.0103558,1
pallet_lottery,set_gas_reserve,10356250000000000,0.01035625,1
zenlink_protocol,set_fee_receiver,11959450000000000,0.01195945,1
zenlink_protocol,set_fee_point,11610250000000000,0.01161025,1
zenlink_protocol,transfer,5478700000000000,0.0054787,1
zenlink_protocol,transfer,20586850000000000,0.02058685,1
zenlink_protocol,add_liquidity,193801450000000000,0.19380145,1
zenlink_protocol,remove_liquidity,108294200000000000,0.1082942,1
zenlink_protocol,swap_exact_assets_for_assets,52178000000000000,0.052178,1
zenlink_protocol,swap_assets_for_exact_assets,52183050000000000,0.05218305,1
zenlink_protocol,bootstrap_create,23762900000000000,0.0237629,1
zenlink_protocol,bootstrap_contribute,48770100000000000,0.0487701,1
zenlink_protocol,bootstrap_claim,148498150000000000,0.14849815,1
zenlink_protocol,bootstrap_end,206455400000000000,0.2064554,1
zenlink_protocol,bootstrap_update,25350650000000000,0.02535065,1
zenlink_protocol,bootstrap_refund,47428950000000000,0.04742895,1
zenlink_protocol,bootstrap_charge_reward,10818700000000000,0.0108187,1
zenlink_protocol,bootstrap_withdraw_reward,10548700000000000,0.0105487,1
pallet_native_barrier,initialize_native_barrier,10712600000000000,0.0107126,1
pallet_native_barrier,add_accounts_to_native_barrier,38807200000000000,0.0388072,1
pallet_native_barrier,remove_accounts_from_native_barrier,30945500000000000,0.0309455,1
