module,extrinsic,tx_fee_with_decimal,tx_fee_without_decimal,fee_multiplier
pallet_democracy,external_propose_majority,10295500000000000,0.0102955,1
pallet_democracy,external_propose_default,10279050000000000,0.01027905,1
pallet_democracy,fast_track,24056850000000000,0.02405685,1
pallet_democracy,veto_external,19359900000000000,0.0193599,1
pallet_democracy,cancel_referendum,10762500000000000,0.0107625,1
pallet_democracy,delegate,676000387700000000,0.6760003877,1
pallet_democracy,undelegate,661918014850000000,0.66191801485,1
pallet_democracy,clear_public_proposals,10246750000000000,0.01024675,1
pallet_democracy,unlock,26426053950000000,0.02642605395,1
pallet_democracy,remove_vote,19120171350000000,0.01912017135,1
pallet_democracy,remove_other_vote,19473471450000000,0.01947347145,1
pallet_democracy,blacklist,45952150000000000,0.04595215,1
pallet_democracy,cancel_proposal,27415350000000000,0.02741535,1
pallet_collective,set_members,688470413500000000,0.6884704135,1
pallet_collective,execute,30238239750000000,0.03023823975,1
pallet_collective,propose,32560150250000000,0.03256015025,1
pallet_collective,vote,14786699600000000,0.0147866996,1
pallet_collective,close,30103855250000000,0.03010385525,1
pallet_collective,disapprove_proposal,23576066150000000,0.02357606615,1
cumulus_pallet_xcmp_queue,service_overweight,5178703200000000,0.0051787032,1
cumulus_pallet_xcmp_queue,suspend_xcm_execution,9968700000000000,0.0099687,1
cumulus_pallet_xcmp_queue,resume_xcm_execution,9968700000000000,0.0099687,1
cumulus_pallet_xcmp_queue,update_suspend_threshold,11617800000000000,0.0116178,1
cumulus_pallet_xcmp_queue,update_drop_threshold,11617800000000000,0.0116178,1
cumulus_pallet_xcmp_queue,update_resume_threshold,11617800000000000,0.0116178,1
cumulus_pallet_xcmp_queue,update_threshold_weight,11660500000000000,0.0116605,1
cumulus_pallet_xcmp_queue,update_weight_restrict_decay,11660500000000000,0.0116605,1
cumulus_pallet_xcmp_queue,update_xcmp_max_individual_weight,11660500000000000,0.0116605,1
orml_xtokens,transfer,5338700000000000,0.0053387,1
orml_xtokens,transfer_multiasset,5148700000000000,0.0051487,1
orml_xtokens,transfer_with_fee,5498700000000000,0.0054987,1
orml_xtokens,transfer_multiasset_with_fee,5288700000000000,0.0052887,1
orml_xtokens,transfer_multicurrencies,5718700000000000,0.0057187,1
orml_xtokens,transfer_multiassets,5198700000000000,0.0051987,1
manta_collator_selection,set_invulnerables,11015735700000000,0.0110157357,1
manta_collator_selection,set_desired_candidates,10798350000000000,0.01079835,1
manta_collator_selection,set_candidacy_bond,10812900000000000,0.0108129,1
manta_collator_selection,register_as_candidate,19309828650000000,0.01930982865,1
manta_collator_selection,register_candidate,19636763250000000,0.01963676325,1
manta_collator_selection,leave_intent,13429290350000000,0.01342929035,1
manta_collator_selection,remove_collator,15126941350000000,0.01512694135,1
manta_collator_selection,set_eviction_baseline,10649100000000000,0.0106491,1
manta_collator_selection,set_eviction_tolerance,10648200000000000,0.0106482,1
pallet_asset_manager,register_asset,42886150000000000,0.04288615,1
pallet_asset_manager,update_asset_location,39027650000000000,0.03902765,1
pallet_asset_manager,update_asset_metadata,23108200000000000,0.0231082,1
pallet_asset_manager,set_units_per_second,14446700000000000,0.0144467,1
pallet_asset_manager,mint_asset,23388300000000000,0.0233883,1
pallet_asset_manager,set_min_xcm_fee,12498250000000000,0.01249825,1
pallet_asset_manager,update_outgoing_filtered_assets,11853750000000000,0.01185375,1
pallet_asset_manager,register_lp_asset,46017400000000000,0.0460174,1
pallet_assets,create,12801500000000000,0.0128015,1
pallet_assets,force_create,12617800000000000,0.0126178,1
pallet_assets,start_destroy,12402400000000000,0.0124024,1
pallet_assets,destroy_accounts,13243219900000000000,13.2432199,1
pallet_assets,destroy_approvals,6636429700000000000,6.6364297,1
pallet_assets,finish_destroy,14657600000000000,0.0146576,1
pallet_assets,mint,19659100000000000,0.0196591,1
pallet_assets,burn,20027100000000000,0.0200271,1
pallet_assets,transfer,33152600000000000,0.0331526,1
pallet_assets,transfer_keep_alive,32811250000000000,0.03281125,1
pallet_assets,force_transfer,33528550000000000,0.03352855,1
pallet_assets,freeze,14145700000000000,0.0141457,1
pallet_assets,thaw,14154950000000000,0.01415495,1
pallet_assets,freeze_asset,12364050000000000,0.01236405,1
pallet_assets,thaw_asset,12366050000000000,0.01236605,1
pallet_assets,transfer_ownership,14017700000000000,0.0140177,1
pallet_assets,set_team,13366600000000000,0.0133666,1
pallet_assets,set_metadata,14428727650000000,0.01442872765,1
pallet_assets,clear_metadata,13777800000000000,0.0137778,1
pallet_assets,force_set_metadata,14450448200000000,0.0144504482,1
pallet_assets,force_clear_metadata,13747850000000000,0.01374785,1
pallet_assets,force_asset_status,13699200000000000,0.0136992,1
pallet_assets,approve_transfer,19285650000000000,0.01928565,1
pallet_assets,cancel_approval,19401800000000000,0.0194018,1
pallet_assets,force_cancel_approval,19792750000000000,0.01979275,1
pallet_assets,transfer_approved,40207300000000000,0.0402073,1
pallet_assets,touch,19319100000000000,0.0193191,1
pallet_assets,refund,19329100000000000,0.0193291,1
pallet_author_inherent,kick_off_authorship_validation,15807400000000000,0.0158074,1
pallet_balances,transfer-1,13949600000000000,0.0139496,1
pallet_balances,transfer-1000_000,13979600000000000,0.0139796,1
pallet_balances,set_balance,12990250000000000,0.01299025,1
pallet_balances,force_transfer,20491950000000000,0.02049195,1
pallet_balances,transfer_keep_alive-1,13316050000000000,0.01331605,1
pallet_balances,transfer_keep_alive-1000_000,13346050000000000,0.01334605,1
pallet_balances,transfer_all,13631300000000000,0.0136313,1
pallet_balances,force_unreserve,12791400000000000,0.0127914,1
pallet_manta_pay,to_private,2020948100000000000,2.0209481,1
pallet_manta_pay,private_transfer,3720466700000000000,3.7204667,1
pallet_manta_pay,to_public,2733030750000000000,2.73303075,1
pallet_manta_pay,public_transfer,26956100000000000,0.0269561,1
pallet_manta_sbt,to_private,2004668750000000000,2.00466875,1
pallet_manta_sbt,reserve_sbt,25822050000000000,0.02582205,1
pallet_manta_sbt,allowlist_evm_account,22986300000000000,0.0229863,1
pallet_manta_sbt,mint_sbt_eth,2010911550000000000,2.01091155,1
pallet_manta_sbt,change_allowlist_account,11113050000000000,0.01111305,1
pallet_manta_sbt,update_mint_info,12432600000000000,0.0124326,1
pallet_manta_sbt,new_mint_info,17223450000000000,0.01722345,1
pallet_parachain_staking,set_staking_expectations,12666200000000000,0.0126662,1
pallet_parachain_staking,set_inflation,14761150000000000,0.01476115,1
pallet_parachain_staking,set_parachain_bond_account,12593000000000000,0.012593,1
pallet_parachain_staking,set_parachain_bond_account,12593000000000000,0.012593,1
pallet_parachain_staking,set_parachain_bond_reserve_percent,12242350000000000,0.01224235,1
pallet_parachain_staking,set_total_selected,12314150000000000,0.01231415,1
pallet_parachain_staking,set_collator_commission,12187150000000000,0.01218715,1
pallet_parachain_staking,set_blocks_per_round,16049350000000000,0.01604935,1
pallet_parachain_staking,join_candidates,52066805450000000,0.05206680545,1
pallet_parachain_staking,schedule_leave_candidates,19365641050000000,0.01936564105,1
pallet_parachain_staking,execute_leave_candidates,74861861700000000,0.0748618617,1
pallet_parachain_staking,cancel_leave_candidates,19210178350000000,0.01921017835,1
pallet_parachain_staking,go_offline,19033250000000000,0.01903325,1
pallet_parachain_staking,go_offline,19033250000000000,0.01903325,1
pallet_parachain_staking,candidate_bond_more,38827600000000000,0.0388276,1
pallet_parachain_staking,schedule_candidate_bond_less,12794000000000000,0.012794,1
pallet_parachain_staking,execute_candidate_bond_less,39615550000000000,0.03961555,1
pallet_parachain_staking,cancel_candidate_bond_less,12508900000000000,0.0125089,1
pallet_parachain_staking,delegate_1_2_3,52948695450000000,0.05294869545,1
pallet_parachain_staking,delegate_1_25_3,53321990050000000,0.05332199005,1
pallet_parachain_staking,delegate_1_2_100,53803754600000000,0.0538037546,1
pallet_parachain_staking,schedule_leave_delegators,19035550000000000,0.01903555,1
pallet_parachain_staking,execute_leave_delegators,79512105300000000,0.0795121053,1
pallet_parachain_staking,cancel_leave_delegators,19100900000000000,0.0191009,1
pallet_parachain_staking,schedule_revoke_delegation,19470700000000000,0.0194707,1
pallet_parachain_staking,delegator_bond_more,53791350000000000,0.05379135,1
pallet_parachain_staking,schedule_delegator_bond_less,19441000000000000,0.019441,1
pallet_parachain_staking,execute_delegation_request,59787000000000000,0.059787,1
pallet_parachain_staking,cancel_delegation_request,19644850000000000,0.01964485,1
pallet_scheduler,cancel,21049999700000000,0.0210499997,1
pallet_scheduler,schedule,14652824350000000,0.01465282435,1
pallet_scheduler,schedule_named,21580824400000000,0.0215808244,1
pallet_scheduler,cancel_named,22681271400000000,0.0226812714,1
pallet_scheduler,schedule_after,14892824350000000,0.01489282435,1
pallet_scheduler,schedule_named_after,21820824400000000,0.0218208244,1
pallet_session,set_keys,26056600000000000,0.0260566,1
pallet_session,purge_keys,22289800000000000,0.0222898,1
pallet_tx_pause,pause_transaction,12858200000000000,0.0128582,1
pallet_tx_pause,unpause_transaction,12923750000000000,0.01292375,1
pallet_tx_pause,pause_transactions,20437700000000000,0.0204377,1
pallet_tx_pause,unpause_transactions,20568800000000000,0.0205688,1
pallet_tx_pause,pause_pallets,367113700000000000,0.3671137,1
pallet_tx_pause,unpause_pallets,367113700000000000,0.3671137,1
pallet_utility,batch-size=1,9389176000000000,0.009389176,1
pallet_utility,batch-size=32,82144089700000000,0.0821440897,1
pallet_utility,as_derivative,88809889700000000,0.0888098897,1
pallet_utility,batch_all-size=1,9101848450000000,0.00910184845,1
pallet_utility,batch_all-size=32,72949608100000000,0.0729496081,1
pallet_utility,dispatch_as,74115408100000000,0.0741154081,1
pallet_utility,force_batch,6646778400000000,0.0066467784,1
